"";"CHK_ACCT";"DURATION";"HISTORY";"NEW_CAR";"USED_CAR";"FURNITURE";"RADIO.TV";"EDUCATION";"RETRAINING";"AMOUNT";"SAV_ACCT";"EMPLOYMENT";"INSTALL_RATE";"MALE_DIV";"MALE_SINGLE";"MALE_MAR_or_WID";"CO.APPLICANT";"GUARANTOR";"PRESENT_RESIDENT";"REAL_ESTATE";"PROP_UNKN_NONE";"AGE";"OTHER_INSTALL";"RENT";"OWN_RES";"NUM_CREDITS";"JOB";"NUM_DEPENDENTS";"TELEPHONE";"FOREIGN";"RESPONSE"
"964";"3";24;"2";"0";"0";"0";"1";"0";"0";2397;"2";"4";"3";"0";"1";"0";"0";"0";"2";"0";"0";35;"1";"0";"1";"2";"2";"1";"1";"0";"Bad Rating"
"965";"1";6;"2";"0";"0";"0";"0";"0";"0";454;"0";"1";"3";"0";"0";"1";"0";"0";"1";"0";"0";22;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"966";"1";30;"2";"0";"0";"0";"1";"0";"0";1715;"4";"2";"4";"0";"0";"0";"0";"0";"1";"0";"0";26;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"967";"1";27;"4";"0";"0";"0";"1";"0";"0";2520;"2";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";23;"0";"0";"1";"2";"1";"1";"0";"0";"Bad Rating"
"968";"3";15;"2";"0";"0";"0";"1";"0";"0";3568;"0";"4";"4";"0";"0";"0";"0";"0";"2";"0";"0";54;"1";"1";"0";"1";"3";"1";"1";"0";"Good Rating"
"969";"3";42;"2";"0";"0";"0";"1";"0";"0";7166;"4";"3";"2";"0";"0";"1";"0";"0";"4";"0";"0";29;"0";"1";"0";"1";"2";"1";"1";"0";"Good Rating"
"970";"0";11;"4";"1";"0";"0";"0";"0";"0";3939;"0";"2";"1";"0";"1";"0";"0";"0";"2";"1";"0";40;"0";"0";"1";"2";"1";"2";"0";"0";"Good Rating"
"971";"1";15;"2";"0";"0";"0";"0";"0";"0";1514;"1";"2";"4";"0";"1";"0";"0";"1";"2";"1";"0";22;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"972";"3";24;"2";"1";"0";"0";"0";"0";"0";7393;"0";"2";"1";"0";"1";"0";"0";"0";"4";"0";"0";43;"0";"0";"1";"1";"1";"2";"0";"0";"Good Rating"
"973";"0";24;"1";"1";"0";"0";"0";"0";"0";1193;"0";"0";"1";"0";"0";"0";"1";"0";"4";"0";"1";29;"0";"1";"0";"2";"0";"1";"0";"0";"Bad Rating"
"974";"0";60;"2";"0";"0";"0";"0";"0";"1";7297;"0";"4";"4";"0";"1";"0";"1";"0";"4";"0";"1";36;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"975";"3";30;"4";"0";"0";"0";"1";"0";"0";2831;"0";"2";"4";"0";"0";"0";"0";"0";"2";"0";"0";33;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"976";"2";24;"2";"0";"0";"0";"1";"0";"0";1258;"2";"2";"3";"0";"0";"0";"0";"0";"3";"0";"0";57;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"977";"1";6;"2";"0";"0";"0";"1";"0";"0";753;"0";"2";"2";"0";"0";"0";"0";"1";"3";"1";"0";64;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"978";"1";18;"3";"0";"0";"0";"0";"0";"1";2427;"4";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";42;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"979";"3";24;"3";"1";"0";"0";"0";"0";"0";2538;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";47;"0";"0";"1";"2";"1";"2";"0";"0";"Bad Rating"
"980";"1";15;"1";"1";"0";"0";"0";"0";"0";1264;"1";"2";"2";"0";"0";"1";"0";"0";"2";"0";"0";25;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"981";"1";30;"4";"0";"0";"1";"0";"0";"0";8386;"0";"3";"2";"0";"1";"0";"0";"0";"2";"0";"0";49;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"982";"3";48;"2";"0";"0";"0";"0";"0";"1";4844;"0";"0";"3";"0";"1";"0";"0";"0";"2";"0";"0";33;"1";"1";"0";"1";"3";"1";"1";"0";"Bad Rating"
"983";"2";21;"2";"1";"0";"0";"0";"0";"0";2923;"1";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";28;"1";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"984";"0";36;"2";"0";"1";"0";"0";"0";"0";8229;"0";"2";"2";"0";"1";"0";"0";"0";"2";"0";"0";26;"0";"0";"1";"1";"2";"2";"0";"0";"Bad Rating"
"985";"3";24;"4";"0";"0";"1";"0";"0";"0";2028;"0";"3";"2";"0";"1";"0";"0";"0";"2";"0";"0";30;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"986";"0";15;"4";"0";"0";"1";"0";"0";"0";1433;"0";"2";"4";"0";"0";"0";"0";"0";"3";"0";"0";25;"0";"1";"0";"2";"2";"1";"0";"0";"Good Rating"
"987";"2";42;"0";"0";"0";"0";"0";"0";"1";6289;"0";"1";"2";"1";"0";"0";"0";"0";"1";"0";"0";33;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"988";"3";13;"2";"0";"0";"0";"1";"0";"0";1409;"1";"0";"2";"0";"0";"0";"0";"0";"4";"1";"0";64;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"989";"0";24;"2";"0";"1";"0";"0";"0";"0";6579;"0";"0";"4";"0";"1";"0";"0";"0";"2";"0";"1";29;"0";"0";"0";"1";"3";"1";"1";"0";"Good Rating"
"990";"1";24;"4";"0";"0";"0";"1";"0";"0";1743;"0";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";48;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"991";"3";12;"4";"0";"0";"0";"0";"1";"0";3565;"4";"1";"2";"0";"1";"0";"0";"0";"1";"0";"0";37;"0";"0";"1";"2";"1";"2";"0";"0";"Good Rating"
"992";"3";15;"1";"0";"0";"0";"1";"0";"0";1569;"1";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";34;"1";"0";"1";"1";"1";"2";"0";"0";"Good Rating"
"993";"0";18;"2";"0";"0";"0";"1";"0";"0";1936;"4";"3";"2";"0";"0";"1";"0";"0";"4";"0";"0";23;"0";"1";"0";"2";"1";"1";"0";"0";"Good Rating"
"994";"0";36;"2";"0";"0";"1";"0";"0";"0";3959;"0";"0";"4";"0";"1";"0";"0";"0";"3";"0";"0";30;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"995";"3";12;"2";"1";"0";"0";"0";"0";"0";2390;"4";"4";"4";"0";"1";"0";"0";"0";"3";"0";"0";50;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"996";"3";12;"2";"0";"0";"1";"0";"0";"0";1736;"0";"3";"3";"0";"0";"0";"0";"0";"4";"1";"0";31;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"997";"0";30;"2";"0";"1";"0";"0";"0";"0";3857;"0";"2";"4";"1";"0";"0";"0";"0";"4";"0";"0";40;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"998";"3";12;"2";"0";"0";"0";"1";"0";"0";804;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";38;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"999";"0";45;"2";"0";"0";"0";"1";"0";"0";1845;"0";"2";"4";"0";"1";"0";"0";"0";"4";"0";"1";23;"0";"0";"0";"1";"2";"1";"1";"0";"Bad Rating"
"1000";"1";45;"4";"0";"1";"0";"0";"0";"0";4576;"1";"0";"3";"0";"1";"0";"0";"0";"4";"0";"0";27;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
